Date,MACD,SIGNAL
2023-01-26,-0.007277572941558286,-0.006651381784821164
2023-01-27,-0.007199905994953126,-0.006761086670919796
2023-01-30,-0.00690301034418439,-0.00678947141469522
2023-01-31,-0.006451983272658612,-0.006721973768933573
2023-02-01,-0.006094138335510091,-0.0065964066564212194
2023-02-02,-0.006753093764722884,-0.006627744083238142
2023-02-03,-0.0064795958848161694,-0.00659811443965329
2023-02-06,-0.005419678572544329,-0.006362427241410738
2023-02-07,-0.004114880180274505,-0.005912917791312395
2023-02-08,-0.0030385709326730126,-0.005338048380838397
2023-02-09,-0.002064452433964914,-0.0046833291561613095
2023-02-10,-0.0014607289561940906,-0.004038809088365904
2023-02-13,-0.0005230856815194862,-0.003335664382731989
2023-02-14,-0.0001486328199645781,-0.0026982580525816394
2023-02-15,0.00010981095589357448,-0.0021366442384830255
2023-02-16,0.0006159639206635426,-0.0015861225969268367
2023-02-17,0.0011870401982709833,-0.0010314900300476652
2023-02-20,0.0014903180602058308,-0.0005271284062937351
2023-02-21,0.001723679646350229,-7.696679169266474e-05
2023-02-22,0.0021011380593997098,0.00035865418167840146
2023-02-23,0.002698743308568008,0.0008266720097659607
2023-02-24,0.0031911582970698404,0.0012995692694170468
2023-02-27,0.0038489378447650324,0.0018094429863759027
2023-02-28,0.003918791165529623,0.0022313126234571852
2023-03-01,0.004169527597713163,0.002618955619227646
2023-03-02,0.0036712893999012453,0.00282942237576165
2023-03-03,0.0037268853866043727,0.003008914978202612
2023-03-06,0.003540648160867521,0.0031152616148647167
2023-03-07,0.0029183456722173817,0.0030758784262969957
2023-03-08,0.003370097159613561,0.003134722173006034
2023-03-09,0.003694390587924201,0.003246655856059252
2023-03-10,0.0036552217762023664,0.0033283690401285124
2023-03-13,0.0028852411816621126,0.0032397434683999722
2023-03-14,0.0019612656512826288,0.002984047904895119
2023-03-15,0.001196666033343452,0.0026265715304937616
2023-03-16,0.0015974609494812109,0.0024207494142493243
2023-03-17,0.0016747765660402036,0.002271554844583187
2023-03-20,0.001260930596358678,0.0020694299949119343
2023-03-21,0.000641619745008426,0.0017838679449014496
2023-03-22,-0.0002313003586911222,0.0013808342841493074
2023-03-23,-0.0015673141243163213,0.0007912046024168243
2023-03-24,-0.002356930449237793,0.00016157759205227904
2023-03-27,-0.0025603187172784647,-0.0003828016698371254
2023-03-28,-0.0028882791549018627,-0.0008838971668671981
2023-03-29,-0.0033332335079603315,-0.0013737644350992181
2023-03-30,-0.003671771570501914,-0.0018333658621898098
2023-03-31,-0.004306711936233665,-0.002328035077007236
2023-04-03,-0.004069165696744426,-0.0026762612009595486
2023-04-04,-0.00457366051591912,-0.0030557410639557125
2023-04-05,-0.0052358389977629205,-0.003491760650721061
2023-04-06,-0.005316102975328585,-0.0038566291156451804
2023-04-07,-0.0054308689431091794,-0.004171477081139786
2023-04-10,-0.0054150241328557724,-0.004420186491484124
2023-04-11,-0.005043380962252764,-0.00454482538563831
2023-04-12,-0.005018575529880831,-0.004639575414487092
2023-04-13,-0.005489135412722557,-0.004809487414134584
2023-04-14,-0.0061541964324403065,-0.005078429217796234
2023-04-17,-0.006158431969035649,-0.005294429768044441
2023-04-18,-0.005684759666692463,-0.005372495747774139
2023-04-19,-0.005581492349558181,-0.005414295068130988
2023-04-20,-0.00528302695907179,-0.005388041446319129
2023-04-21,-0.0051134180738779955,-0.005333116771830868
2023-04-24,-0.00506344975814621,-0.00527918336909391
2023-04-25,-0.005407715241914635,-0.005304889743658064
2023-04-26,-0.005082958562572015,-0.00526050350744084
2023-04-27,-0.005223680263183206,-0.005253138858589312
2023-04-28,-0.005174691528723185,-0.005237449392616084
2023-05-01,-0.0049385404435910996,-0.0051776676028110775
2023-05-02,-0.00442203738864877,-0.005026541559978596
2023-05-03,-0.004242181263020672,-0.004869669500586995
2023-05-04,-0.004432628484089873,-0.004782261297287564
2023-05-05,-0.004230591925516114,-0.004671927422933267
2023-05-08,-0.00399616961433602,-0.004536775861213809
2023-05-09,-0.0036185921964468903,-0.004353139128260417
2023-05-10,-0.0030733310962078875,-0.004097177521849902
2023-05-11,-0.002739539062474261,-0.003825649829974767
2023-05-12,-0.0019681773715096718,-0.00345415533828174
2023-05-15,-0.0009409556957069576,-0.002951515409766775
2023-05-16,-0.00026742149333913723,-0.0024146966264812397
2023-05-17,0.0003175679302220846,-0.0018682437151405688
2023-05-18,0.0009573426601684476,-0.0013031264400787607
2023-05-19,0.001877646923309717,-0.0006669717674010608
2023-05-22,0.0022534142231063203,-8.289456929958147e-05
2023-05-23,0.002601910026606591,0.0004540663498816553
2023-05-24,0.003128484701851675,0.000988950020275661
2023-05-25,0.0035907462171487214,0.0015093092596502745
2023-05-26,0.00413934517293546,0.002035316442307313
2023-05-29,0.0045315596179582585,0.002534565077437503
2023-05-30,0.004894102166874359,0.003006472495324875
2023-05-31,0.00494607701566574,0.0033943933993930485
2023-06-01,0.005193678692198445,0.003754250457954128
2023-06-02,0.004873783043267466,0.003978156975016795
2023-06-05,0.004998377800157994,0.004182201140045035
2023-06-06,0.004947295707540267,0.004335220053544081
2023-06-07,0.004946620712431238,0.004457500185321513
2023-06-08,0.004824307253089133,0.004530861598875037
2023-06-09,0.004153387777034445,0.004455366834506919
2023-06-12,0.0037989812747293294,0.004324089722551401
2023-06-13,0.0033950564289826346,0.004138283063837648
2023-06-14,0.0028588189193541336,0.0038823902349409455
2023-06-15,0.0020399578765756265,0.003513903763267882
2023-06-16,0.0006835305936724323,0.002947829129348792
2023-06-19,-0.0003614598228953714,0.0022859713388999592
2023-06-20,-0.0010572051512580671,0.0016173360408683539
2023-06-21,-0.001563932095191678,0.0009810824136563475
2023-06-22,-0.0024233447739233638,0.000300196976140405
2023-06-23,-0.0028456958833004142,-0.000328981595747759
2023-06-26,-0.002795564739514811,-0.0008222982245011697
2023-06-27,-0.002749956933950304,-0.0012078299663909966
2023-06-28,-0.0029947941648115206,-0.0015652228060751019
2023-06-29,-0.0028764784537709254,-0.0018274739356142669
2023-06-30,-0.002429519482804454,-0.0019478830450523044
2023-07-03,-0.00231729184753382,-0.002021764805548608
2023-07-04,-0.002240449163842584,-0.002065501677207403
2023-07-05,-0.001965652948132668,-0.002045531931392456
2023-07-06,-0.0015365033433664133,-0.0019437262137872475
2023-07-07,-0.0014125084116791697,-0.001837482653365632
2023-07-10,-0.0018273551855725323,-0.001835457159807012
2023-07-11,-0.0023708690902275453,-0.0019425395458911188
2023-07-12,-0.002823127873097353,-0.0021186572113323656
2023-07-13,-0.003993265965710924,-0.0024935789622080773
2023-07-14,-0.0053678950488695865,-0.0030684421795403797
2023-07-17,-0.006410833534065463,-0.0037369204504453966
2023-07-18,-0.007217114830105675,-0.004432959326377453
2023-07-19,-0.007711527657269013,-0.005088672992555766
2023-07-20,-0.007861036021457268,-0.005643145598336067
2023-07-21,-0.007453032353473943,-0.006005122949363643
2023-07-24,-0.006972653066099954,-0.006198628972710906
2023-07-25,-0.0061139782207485505,-0.006181698822318436
2023-07-26,-0.005288589369570329,-0.006003076931768815
2023-07-27,-0.004763528658202287,-0.005755167277055511
2023-07-28,-0.0036445379154400603,-0.005333041404732421
2023-07-31,-0.00302624551949926,-0.004871682227685789
2023-08-01,-0.0023318427356834315,-0.004363714329285318
2023-08-02,-0.0018290275185226523,-0.003856776967132785
2023-08-03,-0.000992246133187602,-0.0032838708003437487
2023-08-04,-0.000374799215335786,-0.0027020564833421562
2023-08-07,-0.00022500685499937667,-0.0022066465576736005
2023-08-08,-0.00010827487031661587,-0.0017869722202022034
2023-08-09,0.00027717920582503996,-0.0013741419349967547
2023-08-10,0.00045156997396200715,-0.0010089995532050022
2023-08-11,0.0005567300376312367,-0.0006958536350377543
2023-08-14,0.0008800693184196628,-0.00038066904434627083
2023-08-15,0.001353909820909438,-3.375327129512899e-05
2023-08-16,0.0017480138020004032,0.00032260014336397757
2023-08-17,0.0022339013610251923,0.0007048603868962208
2023-08-18,0.002590720372359412,0.0010820323839888593
2023-08-21,0.002834373781395727,0.001432500663470233
2023-08-22,0.002839807388121174,0.0017139620084004213
2023-08-23,0.0031603059755301866,0.0020032308018263743
2023-08-24,0.0032461632125245776,0.002251817283966015
2023-08-25,0.0037295423529214444,0.002547362297757101
2023-08-28,0.004077722107233561,0.0028534342596523935
2023-08-29,0.004111792041876394,0.003105105816097194
2023-08-30,0.003795672578496112,0.0032432191685769786
2023-08-31,0.00307955993845499,0.003210487322552581
2023-09-01,0.0030785080190631753,0.0031840914618547
2023-09-04,0.0035084700824490334,0.0032489671859735666
2023-09-05,0.003677717058062413,0.0033347171603913366
2023-09-06,0.004239061915530251,0.0035155861114191194
2023-09-07,0.0046441148724369885,0.0037412918636226936
2023-09-08,0.005092015447572207,0.004011436580412597
2023-09-11,0.0052437094573845044,0.004257891155806978
2023-09-12,0.005079438849192375,0.004422200694484057
2023-09-13,0.0048729084430340075,0.004512342244194048
2023-09-14,0.004787189080090459,0.0045673116113733305
2023-09-15,0.005343537839685775,0.00472255685703582
2023-09-18,0.005499953106622102,0.004878036106953077
2023-09-19,0.005389110903845307,0.004980251066331523
2023-09-20,0.005315042385931723,0.0050472093302515635
2023-09-21,0.005399860012888169,0.005117739466778885
2023-09-22,0.00534494664413554,0.005163180902250216
2023-09-25,0.005332750167274081,0.00519709475525499
2023-09-26,0.00566447371913914,0.00529057054803182
2023-09-27,0.006017767398087459,0.005436009918042948
2023-09-28,0.006687068511030625,0.005686221636640484
2023-09-29,0.006724417608293565,0.005893860830971101
2023-10-02,0.006657105161948618,0.006046509697166605
2023-10-03,0.007137164008331864,0.006264640559399659
2023-10-04,0.007493367787650085,0.006510386005049744
2023-10-05,0.007434970547355868,0.006695302913510969
2023-10-06,0.0070197023914022605,0.006760182809089228
2023-10-09,0.006465179450664493,0.006701182137404282
2023-10-10,0.005875679375508147,0.0065360815850250545
2023-10-11,0.005162587529662477,0.0062613827739525394
2023-10-12,0.004407058733276847,0.005890517965817401
2023-10-13,0.004388714987495712,0.005590157370153064
2023-10-16,0.004433617009762747,0.005358849298075001
2023-10-17,0.004182943472277656,0.005123668132915532
2023-10-18,0.0038048608609912993,0.004859906678530686
2023-10-19,0.0037125754997590077,0.004630440442776351
2023-10-20,0.0032549436592096415,0.004355341086063009
2023-10-23,0.0028345774746841856,0.004051188363787244
2023-10-24,0.0019089392689681794,0.003622738544823431
2023-10-25,0.0016876678615003193,0.003235724408158809
2023-10-26,0.0016953023098380537,0.002927639988494658
2023-10-27,0.001701907050690732,0.002682493400933873
2023-10-27,0.001666148291551539,0.0024792243790574065
