Date,MACD,SIGNAL
2022-12-30,-0.000745692499020123,-0.0030760793248422466
2023-01-02,-0.0008192115866583194,-0.00262469319439661
2023-01-03,-0.0005611387256532208,-0.0022119730966821947
2023-01-04,0.0001509434889849226,-0.0017393813482302395
2023-01-05,0.0002338549152399727,-0.0013447284628619962
2023-01-06,0.0010854961129702634,-0.0008586779979803081
2023-01-09,0.0006313084023812365,-0.0005606779958611803
2023-01-10,-9.598800489352133e-05,-0.00046773931851750296
2023-01-11,-0.000503428852497767,-0.0004748772670420497
2023-01-12,-0.0008435906876430588,-0.0005486202960440358
2023-01-13,-0.0014092205107445466,-0.0007207409829640822
2023-01-16,-0.001883522483376865,-0.0009532979791258568
2023-01-17,-0.0021333403058655387,-0.0011893070096031474
2023-01-18,-0.0027098634938077515,-0.0014934188890066923
2023-01-19,-0.0034585849873804975,-0.0018864527110040326
2023-01-20,-0.004241352153138478,-0.0023574331768512926
2023-01-23,-0.0048734403100406665,-0.0028606350970281744
2023-01-24,-0.005176012470677449,-0.0033237109351047975
2023-01-25,-0.0050917340071156,-0.003677315771468311
2023-01-26,-0.005398875307807249,-0.004021627851638655
2023-01-27,-0.005592187013321426,-0.004335739810164824
2023-01-30,-0.005602724223655264,-0.004589136774301557
2023-01-31,-0.005305140028808553,-0.004732337462021298
2023-02-01,-0.004778049288018282,-0.00474147982910117
2023-02-02,-0.0047332055308314525,-0.004739824969174919
2023-02-03,-0.0037676768509324887,-0.0045453953199316435
2023-02-06,-0.002008149089671618,-0.00403794602043899
2023-02-07,-0.0005057979047073946,-0.003331516337776087
2023-02-08,0.0005242919467581819,-0.002560354628893037
2023-02-09,0.0012330657887000829,-0.001801670504466246
2023-02-10,0.0015276640171765221,-0.0011358035714149135
2023-02-13,0.002092768876294726,-0.0004900890595901969
2023-02-14,0.0019688470600131014,1.6981779072257105e-06
2023-02-15,0.001729911624927416,0.000347340874944986
2023-02-16,0.0022538620240384333,0.000728645111500738
2023-02-17,0.002994593227937381,0.0011818347411938004
2023-02-20,0.0032397600035408702,0.0015934197983173443
2023-02-21,0.0033431377778884164,0.0019433633973972386
2023-02-22,0.003002874321970883,0.002155265583845505
2023-02-23,0.003026300023778017,0.0023294724728405965
2023-02-24,0.003187032859047867,0.0025009845508764403
2023-02-27,0.0036391811203372315,0.002728623865612081
2023-02-28,0.0033487116122082883,0.0028526414152989454
2023-03-01,0.0032367791909121424,0.002929468970603775
2023-03-02,0.00313211690364934,0.0029699985572897783
2023-03-03,0.0034488097601010903,0.0030657607979973803
2023-03-06,0.003231173676781718,0.003098843373794416
2023-03-07,0.0030349958777076136,0.0030860738745646524
2023-03-08,0.003960375297223595,0.003260934159232319
2023-03-09,0.004512688611314597,0.0035112850498044065
2023-03-10,0.004485779590144401,0.003706183957969333
2023-03-13,0.0035453168611904173,0.0036740105386007496
2023-03-14,0.0022689588298094865,0.0033930001967530554
2023-03-15,0.0013467665922762828,0.0029837534757534948
2023-03-16,0.0010594284234893836,0.002598888465222274
2023-03-17,0.0005973637265060949,0.0021985835174138037
2023-03-20,-0.0001885159899954747,0.0017211636158697067
2023-03-21,-0.0012741750127071017,0.0011220958900918646
2023-03-22,-0.0018382994979928569,0.0005300168124255191
2023-03-23,-0.002549612389598166,-8.590902802033057e-05
2023-03-24,-0.0030874203126339816,-0.0006862112849751166
2023-03-27,-0.0032851377644701474,-0.0012059965808963278
2023-03-28,-0.0036756028285279685,-0.001699917830439536
2023-03-29,-0.004112702110131705,-0.0021824746863911633
2023-03-30,-0.004319758352382852,-0.0026099314195988507
2023-03-31,-0.004817981436784913,-0.00305154142304379
2023-04-03,-0.004627809159799323,-0.0033667949703993097
2023-04-04,-0.0051375306849353874,-0.0037209421133104913
2023-04-05,-0.005865174657423755,-0.004149788622136987
2023-04-06,-0.006187365530396893,-0.004557304003791889
2023-04-07,-0.006245410393249995,-0.004894925281685447
2023-04-10,-0.006181666038204581,-0.005152273432990454
2023-04-11,-0.005857081448986889,-0.0052932350361902586
2023-04-12,-0.005737035154530723,-0.005381995059858612
2023-04-13,-0.005894268091369614,-0.005484449666161052
2023-04-14,-0.006116674694051638,-0.005610894671739407
2023-04-17,-0.005578624154466305,-0.0056044405682847765
2023-04-18,-0.0049650763579118795,-0.005476567726210043
2023-04-19,-0.004687036254015564,-0.005318661431770996
2023-04-20,-0.004433333461484001,-0.005141595837713461
2023-04-21,-0.004246259497598159,-0.00496252856969029
2023-04-24,-0.004096768522283578,-0.0047893765602088625
2023-04-25,-0.004190610054654376,-0.004669623259097917
2023-04-26,-0.0037784471107746853,-0.004491388029433214
2023-04-27,-0.00370442164509166,-0.0043339947525648645
2023-04-28,-0.003737422814700908,-0.004214680364992049
2023-05-01,-0.004026202534051726,-0.004176984798803978
2023-05-02,-0.0038420251894066837,-0.00410999287692451
2023-05-03,-0.0036060810030955626,-0.00400921050215871
2023-05-04,-0.0038499735193090467,-0.003977363105588775
2023-05-05,-0.0040697734759829185,-0.003995845179667605
2023-05-08,-0.004432519271874047,-0.004083179998108898
2023-05-09,-0.004576865803288199,-0.004181917159144762
2023-05-10,-0.004697627395087167,-0.0042850592063332455
2023-05-11,-0.004750353266255503,-0.004378118018317699
2023-05-12,-0.0041371735902151485,-0.004329929132697188
2023-05-15,-0.0033168562064395113,-0.0041273145474456496
2023-05-16,-0.0030160677472524933,-0.003905065187407015
2023-05-17,-0.0025378339404245054,-0.0036316189380105096
2023-05-18,-0.002126091507171246,-0.0033305134518426542
2023-05-19,-0.0014164733454417044,-0.0029477054305624617
2023-05-22,-0.0010956418085219521,-0.0025772927061543578
2023-05-23,-0.000694585598474462,-0.002200751284618377
2023-05-24,-0.0002839061441475277,-0.001817382256524206
2023-05-25,0.0002811984267389045,-0.0013976661198715828
2023-05-26,0.0009967486760472655,-0.0009187831606878122
2023-05-29,0.0013960355854916173,-0.00045581941145192553
2023-05-30,0.0016801944829931692,-2.8616632562905974e-05
2023-05-31,0.0015582106101598159,0.0002887488159816387
2023-06-01,0.0012638002919727054,0.0004837591111798522
2023-06-02,0.0006142925079183348,0.0005098657905275487
2023-06-05,0.0005890141465770826,0.0005256954617374555
2023-06-06,0.0005473401251706589,0.0005300243944240962
2023-06-07,0.0005323835578158187,0.0005304962271024407
2023-06-08,0.0004252540400300209,0.0005094477896879567
2023-06-09,-0.00024346632289917736,0.0003588649671705299
2023-06-12,-0.0008731076028692941,0.00011247045316256503
2023-06-13,-0.0010238178553514388,-0.0001147872085402358
2023-06-14,-0.0015929048829240733,-0.0004104107434170034
2023-06-15,-0.0023405031329079007,-0.0007964292213151831
2023-06-16,-0.0034651383854142903,-0.0013301710541350046
2023-06-19,-0.00452375360002244,-0.001968887563312492
2023-06-20,-0.005128495170581782,-0.00260080908476635
2023-06-21,-0.005400261680062024,-0.003160699603825485
2023-06-22,-0.005584349180160153,-0.003645429519092419
2023-06-23,-0.005542886885881559,-0.004024920992450247
2023-06-26,-0.005361081660391065,-0.004292153126038411
2023-06-27,-0.005070595275123657,-0.004447841555855461
2023-06-28,-0.004946361028566715,-0.004547545450397711
2023-06-29,-0.0042869033867528605,-0.004495417037668741
2023-06-30,-0.0035817797230941473,-0.004312689574753822
2023-07-03,-0.003380194876711262,-0.0041261906351453105
2023-07-04,-0.00318214184758403,-0.003937380877633055
2023-07-05,-0.003112759531056497,-0.003772456608317743
2023-07-06,-0.002958311791804613,-0.0036096276450151175
2023-07-07,-0.00299185472250052,-0.0034860730605121987
2023-07-10,-0.0034530990507446457,-0.0034794782585586877
2023-07-11,-0.003899565604238764,-0.003563495727694703
2023-07-12,-0.004540762070254667,-0.0037589489962066955
2023-07-13,-0.005283343022642217,-0.0040638278014938
2023-07-14,-0.006423161438777081,-0.004535694528950456
2023-07-17,-0.007065091487061026,-0.00504157392057257
2023-07-18,-0.007401360457438888,-0.005513531227945834
2023-07-19,-0.0074089631618821095,-0.00589261761473309
2023-07-20,-0.0068797749983526835,-0.00609004909145701
2023-07-21,-0.006063690091067553,-0.006084777291379119
2023-07-24,-0.005264265307890814,-0.005920674894681459
2023-07-25,-0.004380109028819024,-0.005612561721508973
2023-07-26,-0.004029956736186557,-0.00529604072444449
2023-07-27,-0.003869239574946448,-0.005010680494544882
2023-07-28,-0.003055467155694269,-0.004619637826774759
2023-07-31,-0.002675041775449416,-0.004230718616509691
2023-08-01,-0.0022499787008882777,-0.003834570633385408
2023-08-02,-0.0017054423852895795,-0.003408744983766243
2023-08-03,-0.0008900314699273881,-0.002905002280998472
2023-08-04,-0.0002210909401726413,-0.0023682200128333063
2023-08-07,0.00014997178932851796,-0.0018645816524009414
2023-08-08,0.0002722577498764922,-0.0014372137719454547
2023-08-09,0.0005627979158873142,-0.001037211434378901
2023-08-10,0.0008901123003367539,-0.0006517466874357699
2023-08-11,0.0013837048810021457,-0.0002446563737481867
2023-08-14,0.0016310072876093429,0.00013047635852331935
2023-08-15,0.0018548367197844806,0.0004753484307755518
2023-08-16,0.0019292918464617337,0.0007661371139127883
2023-08-17,0.001833217762262529,0.0009795532435827366
2023-08-18,0.0016285646536019494,0.0011093555255865793
2023-08-21,0.0014903485151140927,0.0011855541234920821
2023-08-22,0.0012725398829590562,0.001202951275385477
2023-08-23,0.001230979949424893,0.0012085570101933603
2023-08-24,0.0012386354972571123,0.0012145727076061108
2023-08-25,0.001866301369389034,0.0013449184399626955
2023-08-28,0.002352748403258942,0.0015464844326219449
2023-08-29,0.00259936362365476,0.001757060270828508
2023-08-30,0.002634525256144604,0.0019325532678917275
2023-08-31,0.002259594638527873,0.001997961542018957
2023-09-01,0.0021330638664889268,0.002024982006912951
2023-09-04,0.002416459242983948,0.0021032774541271506
2023-09-05,0.0024522082267464107,0.0021730636086510027
2023-09-06,0.0027163168728168152,0.0022817142614841653
2023-09-07,0.003256842817308203,0.002476739972648973
2023-09-08,0.003764470345103632,0.002734286047139905
2023-09-11,0.004042782850247839,0.002995985407761492
2023-09-12,0.004118956092928228,0.0032205795447948393
2023-09-13,0.0042186478783295955,0.0034201932115017915
2023-09-14,0.004259846309492055,0.0035881238310998442
2023-09-15,0.00469508898892701,0.0038095168626652775
2023-09-18,0.0050049219823319335,0.00404859788659861
2023-09-19,0.005262427352158983,0.004291363779710684
2023-09-20,0.005353151760945196,0.004503721375957587
2023-09-21,0.005700663452642196,0.004743109791294509
2023-09-22,0.006090643682203023,0.005012616569476212
2023-09-25,0.0066043815376343185,0.0053309695631078334
2023-09-26,0.007084781490557135,0.005681731948597694
2023-09-27,0.007737006162457316,0.006092786791369619
2023-09-28,0.00822205960936484,0.006518641354968665
2023-09-29,0.008134257502464659,0.006841764584467864
2023-10-02,0.008035788529209054,0.007080569373416103
2023-10-03,0.008418289602847073,0.007348113419302298
2023-10-04,0.008691436715770995,0.007616778078596037
2023-10-05,0.008485709393342922,0.007790564341545414
2023-10-06,0.00795659870747989,0.00782377121473231
2023-10-09,0.00727348807176087,0.007713714586138022
2023-10-10,0.006498247681853475,0.0074706212052811135
2023-10-11,0.005599831449312531,0.007096463254087399
2023-10-12,0.004700504413532647,0.006617271485976448
2023-10-13,0.004649914802610011,0.006223800149303161
2023-10-16,0.004716035023636822,0.005922247124169893
2023-10-17,0.0044037812373999285,0.005618553946815901
2023-10-18,0.004284450991373423,0.005351733355727406
2023-10-19,0.004332788251157682,0.0051479443348134615
2023-10-20,0.004354787092747392,0.0049893128864002476
2023-10-23,0.004178007984998566,0.0048270519061199115
2023-10-24,0.0035300128675707088,0.004567644098410071
2023-10-25,0.0034551447504689303,0.004345144228821843
2023-10-26,0.0036738076808982,0.004210876919237115
2023-10-27,0.0036205799750620438,0.004092817530402101
2023-10-27,0.003637332285416406,0.004001720481404962
